x,y
-0.08067226890756318,-1.5894621338658943
-0.026890756302520913,-1.5965487519127315
0.026890756302520913,-1.6012179424322037
0.08067226890756318,-1.6034684662143444
0.134453781512605,-1.6032927469368623
0.18823529411764728,-1.6006768025984202
0.2420168067226891,-1.5956001403036608
0.29579831932773093,-1.5880356132045197
0.3037311308545989,-1.5865546218487396
0.3495798319327732,-1.577858676793298
0.403361344537815,-1.5650752666131376
0.4571428571428573,-1.5496518431233444
0.507267236210768,-1.5327731092436976
0.5109243697478991,-1.5315159487772636
0.5647058823529414,-1.5103683591993955
0.6184873949579832,-1.4863486921242681
0.6332701141964576,-1.4789915966386555
0.6722689075630255,-1.4590804773526693
0.7260504201680673,-1.4286077002507926
0.7315385575233118,-1.4252100840336135
0.7798319327731091,-1.3944126841244195
0.8128560696469784,-1.3714285714285714
0.833613445378151,-1.356497618976599
0.8834856623422883,-1.3176470588235294
0.8873949579831937,-1.3144886966350857
0.9411764705882355,-1.26781247008099
0.9454314667114789,-1.2638655462184873
0.9949579831932773,-1.2160012734166648
1.0007126813056877,-1.2100840336134455
1.048739495798319,-1.158434670566017
1.0506124858516959,-1.1563025210084035
1.0957046990980186,-1.1025210084033614
1.1025210084033619,-1.0939599270801883
1.1367221445254576,-1.0487394957983192
1.1563025210084037,-1.0213328913408317
1.1742806918349522,-0.9949579831932773
1.2087540625637627,-0.9411764705882355
1.2100840336134455,-0.9389739164564942
1.2399437800889608,-0.8873949579831932
1.2638655462184873,-0.8429696552074999
1.2687144004229098,-0.8336134453781514
1.2947177018315172,-0.7798319327731091
1.317647058823529,-0.7282849551031308
1.3186079285154053,-0.7260504201680673
1.3399617734387388,-0.672268907563025
1.359354071971488,-0.6184873949579832
1.3714285714285719,-0.5813942268909083
1.37670613261021,-0.5647058823529414
1.3919495700391293,-0.5109243697478991
1.4053584405718955,-0.4571428571428573
1.4169538477043662,-0.403361344537815
1.4252100840336137,-0.35808913105764495
1.426726107515057,-0.3495798319327732
1.4346026481738623,-0.29579831932773093
1.4407424579321875,-0.2420168067226891
1.4451535692700486,-0.18823529411764728
1.4478410323574595,-0.134453781512605
1.4488069424135224,-0.08067226890756318
1.448050455785156,-0.026890756302520913
1.4455677948337171,0.026890756302520916
1.4413522416498605,0.08067226890756318
1.4353941205491025,0.134453781512605
1.4276807692320408,0.18823529411764725
1.4252100840336137,0.20226791558242646
1.4180766289637163,0.2420168067226891
1.4066122129891026,0.29579831932773093
1.3933085605687703,0.3495798319327732
1.3781409852432986,0.403361344537815
1.3714285714285719,0.42458379773869126
1.3608845761513195,0.4571428571428573
1.3415448333511186,0.5109243697478991
1.3202160548836805,0.5647058823529413
1.3176470588235294,0.5706565673122062
1.2964209376588829,0.6184873949579832
1.2704668214098815,0.6722689075630255
1.2638655462184873,0.6849775639194118
1.2418587650209831,0.7260504201680673
1.210855411018889,0.7798319327731092
1.2100840336134453,0.7810889274375056
1.1767181178013761,0.833613445378151
1.1563025210084037,0.8637770668078601
1.1397029758421575,0.8873949579831937
1.1025210084033619,0.9372810486254403
1.0994961218426138,0.9411764705882355
1.0554707590197525,0.9949579831932773
1.0487394957983192,1.0027780679816565
1.007364137800478,1.0487394957983192
0.9949579831932773,1.0618868403045836
0.9547138335072534,1.1025210084033619
0.9411764705882355,1.1156085401646414
0.8968308817109232,1.1563025210084037
0.8873949579831937,1.164622225579359
0.833613445378151,1.209460080898232
0.8328200947790663,1.2100840336134455
0.7798319327731091,1.2502875936436517
0.7607399522699804,1.2638655462184873
0.7260504201680673,1.2877416664078898
0.6794662385772402,1.3176470588235294
0.6722689075630255,1.3221323945394052
0.6184873949579832,1.353347518990084
0.5847375442812386,1.3714285714285719
0.5647058823529414,1.3818849835641105
0.5109243697478991,1.4076911203672717
0.47083455189326195,1.4252100840336137
0.4571428571428573,1.431060786535704
0.403361344537815,1.4518620863672476
0.3495798319327732,1.4704390561118736
0.3215211059678065,1.4789915966386555
0.2957983193277309,1.486691238555539
0.2420168067226891,1.5006597169296643
0.18823529411764728,1.5124967634666975
0.134453781512605,1.5222118679636307
0.08067226890756318,1.529808949259601
0.05153650797554657,1.5327731092436974
0.026890756302520913,1.5352494679538828
-0.026890756302520913,1.538550031535535
-0.08067226890756318,1.539741690182846
-0.134453781512605,1.538806613847287
-0.18823529411764728,1.5357210958372791
-0.21843151957405083,1.5327731092436974
-0.2420168067226891,1.5304194811697365
-0.29579831932773093,1.522820468042133
-0.3495798319327732,1.5129253100440607
-0.403361344537815,1.500682995350786
-0.4571428571428573,1.4860351896283772
-0.4794156268548664,1.4789915966386555
-0.5109243697478991,1.4687312444834422
-0.5647058823529414,1.4487017661583779
-0.6184873949579832,1.425989154258105
-0.6201535165664744,1.4252100840336137
-0.672268907563025,1.3999772035996225
-0.7252593277875733,1.3714285714285719
-0.7260504201680673,1.3709856452669062
-0.7798319327731091,1.338164969062826
-0.8106114215173122,1.3176470588235292
-0.8336134453781514,1.3016326461161989
-0.8836688462934105,1.2638655462184873
-0.8873949579831932,1.2609172859635611
-0.9411764705882355,1.2152298490396594
-0.9468424713822354,1.2100840336134455
-0.9949579831932773,1.1640021744339386
-1.0025128035117095,1.1563025210084037
-1.0487394957983192,1.1063856495323963
-1.0521208525072614,1.1025210084033619
-1.096427154764636,1.0487394957983192
-1.1025210084033614,1.0408415934397643
-1.136172933291022,0.9949579831932773
-1.1563025210084033,0.9654358601526616
-1.1720974846123102,0.9411764705882355
-1.204528591894006,0.8873949579831937
-1.2100840336134455,0.877441174418221
-1.2335654304098207,0.833613445378151
-1.2598702041058076,0.7798319327731091
-1.2638655462184873,0.7709111301183703
-1.2832482476672897,0.7260504201680673
-1.3042054810511117,0.6722689075630255
-1.3176470588235294,0.6337588309913327
-1.3228134977665034,0.6184873949579832
-1.3390358233878266,0.5647058823529414
-1.3532021063278705,0.5109243697478991
-1.365373942023471,0.4571428571428573
-1.3714285714285714,0.42543123155702034
-1.375538455461037,0.403361344537815
-1.3837475629750606,0.3495798319327732
-1.3901451241932044,0.29579831932773093
-1.3947700503085017,0.2420168067226891
-1.3976567004231857,0.18823529411764728
-1.3988350926891258,0.134453781512605
-1.3983310911887308,0.08067226890756318
-1.3961665703490667,0.026890756302520913
-1.392359558459991,-0.026890756302520913
-1.3869243616676092,-0.08067226890756318
-1.3798716696344582,-0.134453781512605
-1.3714285714285714,-0.18686995574973486
-1.3712052503091816,-0.18823529411764728
-1.360778330582313,-0.2420168067226891
-1.3487230242625436,-0.29579831932773093
-1.3350367967489214,-0.3495798319327732
-1.3197137411786088,-0.403361344537815
-1.3176470588235296,-0.40993169287029174
-1.3024871178968311,-0.4571428571428573
-1.2835414458998602,-0.5109243697478991
-1.2638655462184873,-0.5621944128607619
-1.2628780970298894,-0.5647058823529414
-1.2400811889783088,-0.6184873949579832
-1.2155159739448065,-0.672268907563025
-1.2100840336134455,-0.6834120955068547
-1.1886993452397498,-0.7260504201680673
-1.1599070284282909,-0.7798319327731091
-1.1563025210084033,-0.7861956371928543
-1.1285650214340763,-0.8336134453781514
-1.1025210084033614,-0.8756364831795403
-1.0949699895341396,-0.8873949579831932
-1.0586121719706243,-0.9411764705882355
-1.0487394957983192,-0.9550868336772997
-1.0192990624046896,-0.9949579831932773
-0.9949579831932773,-1.0264062874444555
-0.9769080111797973,-1.0487394957983192
-0.9411764705882355,-1.0910565788513267
-0.9310289504008125,-1.1025210084033614
-0.8873949579831932,-1.1498573812281272
-0.8811413187205132,-1.1563025210084033
-0.8336134453781514,-1.2034829612871343
-0.8265827242999542,-1.2100840336134455
-0.7798319327731091,-1.2524882238832793
-0.7665059087523556,-1.2638655462184873
-0.7260504201680673,-1.2973291670972478
-0.699818684195902,-1.3176470588235294
-0.672268907563025,-1.3383790425105133
-0.6250985430309305,-1.3714285714285714
-0.6184873949579831,-1.3759411798104508
-0.5647058823529414,-1.4100362655321108
-0.5386901047595357,-1.4252100840336135
-0.5109243697478991,-1.4410397172976188
-0.4571428571428573,-1.4690610467896454
-0.43612823064324735,-1.4789915966386555
-0.403361344537815,-1.4941771938511996
-0.3495798319327732,-1.5165372431400521
-0.3054603830887015,-1.5327731092436978
-0.29579831932773093,-1.5362717265199157
-0.2420168067226891,-1.5532985187747077
-0.18823529411764728,-1.5678295392843902
-0.134453781512605,-1.5798880729376938
-0.09713447007683465,-1.5865546218487396
-0.08067226890756318,-1.5894621338658943
,
